,index_party,sent
2662,2662,"Wir fordern eine Reform des Bildungsföderalismus und eine Grundgesetzänderung, damit Bund und Länder zusammen für die Sicherstellung der Qualität, die Leistungsfähigkeit und die Weiterentwicklung des Bildungswesens wirken können."
2663,2663,"Wir leisten uns 16 verschiedene Schulsysteme, Lehrpläne und Prüfungsordnungen, stellen aber nicht sicher, dass die Schulbildung deutschlandweit die höchste Qualität hat."
2664,2664,"Wir wollen zukunftssichere Schulen, in denen die besten Arbeitsmöglichkeiten fürs Lehren und Lernen zur Verfügung stehen."
2665,2665,"Autonomie der Schulen stärken Wir Freie Demokraten wollen die Autonomie der Schulen stärken und den Schulen mehr pädagogische, personelle und finanzielle Freiheiten geben."
2666,2666,"Jede Schule soll ein eigenes Budget erhalten, über dessen Verwendung sie autonom entscheidet."
2667,2667,Im Rahmen der Schulautonomie kann der Unterricht zum Beispiel in einem modularen System organisiert und so individuell auf die einzelne Schülerin oder den einzelnen Schüler zugeschnitten werden.
2668,2668,Zugleich erhalten die Schülerinnen und Schüler dadurch eine größere Wahlfreiheit und die Schule kann den unterschiedlichen Leistungsniveaus der Schülerinnen und Schüler individueller gerecht werden.
2669,2669,Ebenso soll dadurch ein Unterricht in fächerübergreifenden Projekten besser möglich gemacht werden.
2670,2670,Auch Personalentscheidungen und die Auswahl der Lehrmittel trifft die Schule vor Ort.
2671,2671,Für Schulen in freier Trägerschaft fordern wir gleichwertige Unterstützung.
2672,2672,"Wir werben für Schulfreiheitsgesetze in den Ländern, um den Schulen mehr Möglichkeiten zur Profilentwicklung zu geben."
2673,2673,"Einheitliche Bildungsstandards geben das Ziel vor, sich am Niveau der besten Bildungseinrichtungen der Welt zu orientieren."
2674,2674,"Um die Standards erreichen zu können, müssen Schulen durch exzellente Fortbil- DEUTSCHLAND INVESTIERT ZU WENIG IN BILDUNG."
2675,2675,Bildung ist die elementare Voraussetzung für individuelles Vorankommen und ein selbstbestimmtes Leben.
2676,2676,Die Chance zum sozialen Aufstieg hängt heute mehr denn je von der Bildung ab.
2677,2677,"Wir Freie Demokraten wollen, dass jeder Mensch sein volles Potential ausschöpfen kann – und das ein Leben lang."
2678,2678,"Deshalb arbeiten wir dafür, dass modernste Bildung in Deutschland zum Standard wird."
2679,2679,"Norwegen Vereinigte Staaten Dänemark Frankreich Türkei OECD-Durchschnitt Deutschland Bildungsausgaben als Anteil am Bruttoinlandsprodukt (BIP) 3 % 4 % 5 % 6 % 7 % Q ue lle : O EC D 2 02 0, B ild un g au f e in en B lic k Das Programm der Freien Demokraten zur Bundestagswahl 2021 14 dungen bei der Schulund Unterrichtsentwicklung unterstützt werden."
2680,2680,"Die PISA-Studie zeigt, dass Kinder an Schulen mit größerer Gestaltungsund Entscheidungsfreiheit deutlich bessere Leistungen erzielen."
2681,2681,"Schulen und Kitas finanziell stärken Wir Freie Demokraten wollen Schulen und Kitas finanziell stärken, indem wir ihre Finanzierung auf drei Säulen stellen: einen Sockelbetrag entsprechend der Größe der Einrichtung, Bildungsgutscheine, die pro Kind einen Zuschuss gewähren, und einen „German Dream“-Zuschuss für Kinder mit niedrigem sozioökonomischen Status."
2682,2682,Der feste Sockelbetrag garantiert die Überlebensfähigkeit gerade von kleineren Schulen im ländlichen Raum und die Finanzierung über das Modell der Bildungsgutscheine garantiert eine bedarfsorientierte Finanzierung von Bildungseinrichtungen.
2683,2683,Zugleich wird ein gesunder Wettbewerb gefördert und die Wahlfreiheit der Eltern und Kinder gestärkt.
2684,2684,Schließlich können die Bildungseinrichtungen dank dem „German Dream“- Zuschuss eigenverantwortlich individuelle Förderkonzepte für Kinder und Jugendliche mit mehr Förderbedarf anbieten.
2685,2685,Gleichzeitig verhindern wir ein Auseinanderdriften der Schulqualität.
2686,2686,Mit Talentschulen soziale Nachteile überwinden Wir Freie Demokraten wollen in ganz Deutschland Talentschulen mit modernster Pädagogik und bester Ausstattung aufbauen – insbesondere in kinderreichen Stadtteilen und in Regionen mit großen sozialen Herausforderungen.
2687,2687,Dabei orientieren wir uns am erfolgreichen Konzept der Talentschulen in Nordrhein-Westfalen.
2688,2688,Förderung für Menschen mit Behinderung und Lernschwäche Wir Freie Demokraten wollen Menschen mit Behinderung und Lernschwäche bestmöglich fördern.
2689,2689,Die Wahlfreiheit zwischen Regelunterricht und speziellen Klassen beziehungsweise Schulen soll bei Eltern und ihren Kindern liegen.
2690,2690,Wir setzen uns daher für den Erhalt dieser ein.
2691,2691,"Wir möchten dafür sorgen, dass jedes Kind das Bestmögliche aus seinen Potentialen machen kann und gut auf ein möglichst selbstbestimmtes Leben vorbereitet wird."
2692,2692,Frühkindliche Bildung stärken Wir Freie Demokraten wollen die Qualität der frühkindlichen Bildung stärken.
2693,2693,Dafür müssen sich Bund und Länder auf ambitionierte gemeinsame Standards für Betreuungsschlüssel und frühkindliche Bildungsinhalte verständigen.
2694,2694,"Um die Attraktivität des Erzieherberufs zu stärken, schlagen wir vor, dass die Ausbildung zur Fachkraft im Bereich der frühkindlichen Bildung bundesweit nicht nur schulgeldfrei erfolgt, sondern auch vergütet wird."
2695,2695,Qualitativ hochwertige Ausund Fortbildungsmöglichkeiten werten das Berufsbild von Erzieherinnen und Erziehern spürbar auf.
2696,2696,"Sprache früh fördern Wir Freie Demokraten fordern, dass jedes Kind mindestens ein Jahr vor der Einschulung an einem Deutschtest teilnimmt."
2697,2697,"Werden Sprachdefizite zum Beispiel durch Erzieherinnen oder Erzieher in Kitas und bei kinderärztlichen Untersuchungen früh erkannt, können sie auch frühzeitig durch zielgerichtete Fördermaßnahmen ausgeglichen werden."
2698,2698,So können wir jedem Kind gerechtere Startchancen verschaffen.
2699,2699,Zudem fördern wir die altersgerechte Vermittlung von Fremdsprachen im Kindesalter durch entsprechende pädagogische Konzepte.
2700,2700,"Das Potential von Kindern, spielerisch Sprachen zu erlernen, wollen wir stärker fördern."
2701,2701,"MINT-Bildung frühzeitig stärken – Mädchen und Frauen gezielt fördern Wir Freie Demokraten fordern eine Offensive für die Bildung in Mathematik, Informatik, Naturwissenschaften und Technik (MINT)."
2702,2702,Kinder müssen eine frühzeitige MINT-Bildung erhalten.
2703,2703,"Daher fordern wir verpflichtende, qualitativ hochwertige und bundesweite Qualitätsund Bildungsstandards in der frühkindlichen MINT-Bildung."
2704,2704,Pädagoginnen und Pädagogen müssen für experimentelles und forschendes Lernen in allen Kitas ausgebildet werden.
2705,2705,Wir fordern ein gezieltes Maß- nahmenpaket für die Förderung von Mädchen und Frauen im MINT-Bereich.
2706,2706,Außerschulische Initiativen wie das „Haus der kleinen Forscher“ wollen wir dabei weiter stärken.
2707,2707,"Experimentelles Lernen und Kreativzonen durch MakerSpaces Wir Freie Demokraten fordern MakerSpaces an Schulen: Kreativzonen, in denen digitale Medien eine zentrale Rolle spielen."
2708,2708,Dabei setzen wir auch auf verstärkte Kooperationen mit außerschulischen Initiativen.
2709,2709,In einem ersten Schritt wollen wir ein Bund-Länder-Programm für die Errichtung von 1.000 MakerSpaces an Pilotschulen einrichten.
2710,2710,Lehrkräfte müssen für MakerSpaces gezielt ausund weitergebildet werden.
2711,2711,Durch experimentelles Lernen wollen wir die Kreativität und das Interesse an unternehmerischen und selbstständigen Lebenswegen fördern.
2712,2712,Schulfach Wirtschaft und Informatik Wir Freie Demokraten fordern die bundesweite Einführung der Schulfächer Wirtschaft und Informatik.
2713,2713,"An deutschen Schulen werden sie noch immer nicht ausreichend angeboten, obwohl sie heutzutage wie Rechnen, Lesen und Schreiben zum Basiswissen gehören sollten."
2714,2714,Wir wollen den Schülerinnen und Schülern Kenntnisse über unser Wirtschaftssystem mit auf den Weg geben und ihren Gründergeist sowie die Innovationsfreude schon im Schulalter fördern.
2715,2715,"Um mit Desinformation, Hatespeech, Cybermobbing, Datenschutz und Online-Sucht richtig und autonom umgehen zu können, müssen die digitalen Kompetenzen der Schülerinnen und Schüler gefördert werden."
2716,2716,Das Programm der Freien Demokraten zur Bundestagswahl 2021 15 Einbindung außerschulischer Akteure und Initiativen Wir Freie Demokraten fordern Qualitätskriterien und Leitfä- den für die Zusammenarbeit zwischen Schulen und außerschulischen Initiativen.
2717,2717,"Engagierte Wissenschaftlerinnen und Wissenschaftler sowie Expertinnen und Experten jeden Alters können Schülerinnen und Schülern lebensund alltagsnah von ihrer Arbeit erzählen, zum Ausprobieren einladen und die Bedeutung ihrer Forschung für die Gesellschaft erläutern."
2718,2718,Dadurch können Schülerinnen und Schüler unabhängig vom Elternhaus neue Perspektiven erhalten.
2719,2719,"Zivilklauseln oder das pauschale Aussperren von Unternehmen, Parteien sowie der Bundeswehr lehnen wir im Bildungsbereich ab."
2720,2720,"Chancen für Aufstieg unabhängig von der Herkunft Wir Freie Demokraten setzen uns dafür ein, Initiativen in Form von Aufstiegspatenschaften einzubinden, um Kindern und Jugendlichen aus bildungsfernen Elternhäusern zu helfen, den eigenen Weg zu beruflichen Bildungsabschlüssen oder an die Hochschule zu gehen."
2721,2721,Durch die Beratung und Unterstützung für die eigenen Lebensauf Aufstiegspläne kann vor allem Jugendlichen aus nichtakademischen Elternhäusern der Weg an die Hochschule geebnet werden.
2722,2722,"Sie kann in Form einer Patenschaft mit Organisationen wie ArbeiterKind.de gerade bei Fragen zur Studienfinanzierung, Bewerbung für Stipendien und Planung von Auslandssemestern unterstützen."
2723,2723,"Als Ergänzung zu den bereits bestehenden Initiativen können die Schulen in Kooperation mit den Kammern und Hochschulen „Aufstiegsscouts“ schaffen, die als Ansprechpersonen für Schülerinnen und Schüler fungieren, die sich über die Chancen und Wege zu einer Berufsausbildung oder zu einem Studium informieren möchten."
2724,2724,"Zudem können sie Schülerinnen und Schülern helfen, Netzwerke zu knüpfen."
2725,2725,Weltbeste Lehrkräfte Wir Freie Demokraten fordern eine Stärkung des Lehrerberufs.
2726,2726,"Dazu braucht es attraktive Arbeitsbedingungen, eine hochwertige Ausund Fortbildung, transparente und anspruchsvolle Aufstiegsmöglichkeiten, immaterielle Wertschätzung sowie eine Bezahlung, die individuelles Engagement belohnt."
2727,2727,"Die Lehrerausbildung wollen wir bundesweit zu einem dualen Lehramtsstudium weiterentwickeln, das Theorieund Praxisphasen von Beginn an eng miteinander verzahnt."
2728,2728,Der Lehrkräftemangel ist noch immer allgegenwärtig.
2729,2729,"Deshalb wollen wir Anreize schaffen, die junge Menschen wieder für den Beruf begeistern."
2730,2730,Exzellente Lehrerausund -fortbildung Wir Freie Demokraten fordern bundesweite Mindeststandards für eine exzellente Lehrerausbildung.
2731,2731,Wir brauchen eine gute Balance zwischen fachwissenschaftlicher und pädagogischer Bildung.
2732,2732,"Dabei müssen Digitalkompetenzen, die Chancen der Künstlichen Intelligenz für Lernprozesse sowie digitale Lernund Lehrmethoden feste Bestandteile der Lehrerausbildung werden."
2733,2733,"Darüber hinaus fordern wir die Einrichtung einer Deutschen Lehrkräfteakademie, die entsprechende Fortbildungen entwickelt und anbietet."
2734,2734,Die Fortbildungen sollen auf neuesten wissenschaftlichen Erkenntnissen basieren und die regelmäßige Teilnahme soll für Lehrerinnen und Lehrer verpflichtend sein.
2735,2735,DEUTSCHLAND IST SCHLUSSLICHT BEI DIGITALER LEHRERAUS- BILDUNG.
2736,2736,Anteil an Schulen mit Fortbildungsmöglichkeiten für Lehrkräfte im Umgang mit digitalen Geräten Q ue lle : O EC D P isa S tu di e 20 20 Singapur Katar China Deutschland Ungarn Japan ... 94 % 90 % 89 % 41 % 29 % 19 % 1 2 3 76 77 78 Wir Freie Demokraten fordern eine Stärkung des Lehrerberufs.
2737,2737,"Dazu braucht es attraktive Arbeitsbedingungen, eine hochwertige Ausund Fortbildung, transparente und anspruchsvolle Aufstiegsmöglichkeiten, immaterielle Wertschätzung sowie eine Bezahlung, die individuelles Engagement belohnt."
2738,2738,"Das Programm der Freien Demokraten zur Bundestagswahl 2021 16 Digitalpakt 2.0 Wir Freie Demokraten fordern einen Digitalpakt 2.0, der die verfassungsrechtlichen Möglichkeiten der Kooperation von Bund und Ländern im Bildungsbereich vollständig nutzt."
2739,2739,"Zusätzlich zur Technik muss auch in IT-Administratorinnen und IT-Administratoren, Dienstgeräte für Lehrkräfte, digitales Lernmaterial sowie Fortbildungen investiert werden."
2740,2740,"Die Coronakrise hat gezeigt, dass die finanziellen Mittel für WLAN und Hardware allein nicht ausreichend sind, um im Notfall digitalen Unterricht von zu Hause aus zu ermöglichen."
2741,2741,"Die Digitalisierung von allgemeinbildenden, beruflichen und sonderpädagogischen Schulen muss ganzheitlich gedacht werden – von der Ausstattung bis zur Nutzung."
2742,2742,Die Schule muss digital gestütztes Lernen in Präsenz genauso anbieten wie Lernen auf Distanz.
2743,2743,Learning Analytics: Moderne Lernmethoden fördern Wir Freie Demokraten fordern die Entwicklung klarer Standards zum Einsatz von Learning Analytics an Schulen.
2744,2744,Künstliche Intelligenz bietet eine Möglichkeit zur Individualisierung des Lernens und Lehrens von Kindern und Jugendlichen.
2745,2745,Dieses Potential von Learning Analytics soll genutzt werden.
2746,2746,Die Auswertung von Daten über Lernende verbessert das Lernen und die Lernumgebung.
2747,2747,Dies muss aber unter Wahrung des Datenschutzes geschehen.
2748,2748,Midlife-BAföG – ein zweites Bildungssystem für das ganze Leben Wir Freie Demokraten wollen ein „Midlife-BAföG“ von bis zu 1.000 Euro im Jahr einführen.
2749,2749,Darüber hinaus soll in einem persönlichen Freiraumkonto unabhängig vom Arbeitgeber das steuerund abgabenfreie Ansparen für Weiterbildungsangebote und Bildungsauszeiten ermöglicht werden.
2750,2750,Damit schaffen wir ein zweites Bildungssystem für das ganze Leben.
2751,2751,Zudem soll die Vielzahl von Bildungsangeboten für das lebenslange Lernen von öffentlichen wie privaten Anbieterinnen und Anbietern transparent und strukturiert auf einer zentralen digitalen Plattform einsehbar sein.
2752,2752,Diese digitale Bildungsarena soll den Zugang zu Weiterbildungen erleichtern und gleichzeitig die Anerkennung informell sowie non-formal erworbener Kompetenzen ermöglichen.
2753,2753,Akademische Weiterbildung stärken Wir Freie Demokraten wollen Hochschulen stärker für die akademische Weiterbildung und für Lehrangebote jenseits der Erstausbildung öffnen.
2754,2754,Aufgrund rechtlicher und finanzieller Hürden beschränken Hochschulen ihr Weiterbildungsengagement zumeist auf ausgewählte Ausgründungen und Business Schools.
2755,2755,Instrumente zur Studienfinanzierung stehen im Regelfall nur für jüngere Altersgruppen zur Verfügung.
2756,2756,"Im fairen Wettbewerb mit den Angeboten privater Hochschulen schaffen wir die rechtlichen und finanziellen Voraussetzungen, um Hochschulen zu Bildungseinrichtungen für das ganze Leben weiterzuentwickeln."
2757,2757,"Vier Mal 1.000 Euro – Weiterbildung, Eigentum und Altersvorsorge Wir Freie Demokraten wollen mit der Formel „vier Mal 1.000 Euro“ Bildungs-, Sozialund Wirtschaftspolitik verbinden."
2758,2758,"Unser konkreter Vorschlag lautet: bis zu 1.000 Euro beim Midlife-BAföG, in einem ersten Schritt zusätzliche 1.000 Euro DIGITAL- PAKT 2.0 Geldmittelabfluss vom „Digitalpakt Schule“ bis Jahresende 2020 7.000.000.000 Euro sind im Topf 488 Mio."
2759,2759,Euro sind abgeflossen 875 Mio.
2760,2760,"Euro sind beantragt Q ue lle : B un de sm in ist er iu m fü r B ild un g un d Fo rs ch un g, P M 0 30 /2 02 1 Wir Freie Demokraten fordern einen Digitalpakt 2.0, der die verfassungsrechtlichen Möglichkeiten der Kooperation von Bund und Ländern im Bildungsbereich vollständig nutzt."
2761,2761,"Zusätzlich zur Technik muss auch in IT-Administratorinnen und IT-Administratoren, Dienstgeräte für Lehrkräfte, digitales Lernmaterial sowie Fortbildungen investiert werden."
2762,2762,"Die Coronakrise hat gezeigt, dass die finanziellen Mittel für WLAN und Hardware allein nicht ausreichend sind, um im Notfall digitalen Unterricht von zu Hause aus zu ermöglichen."
2763,2763,"Die Digitalisierung von allgemeinbildenden, beruflichen und sonderpädagogischen Schulen muss ganzheitlich gedacht werden."
2764,2764,Das Programm der Freien Demokraten zur Bundestagswahl 2021 17 Steuerfreibetrag für Mitarbeiterkapitalbeteiligung und 1.000 Euro Sparer-Pauschbetrag sowie für jedes neugeborene Kind ein perspektivisch weiter steigender Startbonus von 1.000 Euro in der gesetzlichen Aktienrente.
2765,2765,Damit stärken wir das Eigentum in der Mitte der Gesellschaft und die Chancen auf Weiterbildung und Aufstieg für jeden Menschen.
2766,2766,BERUFLICHE BILDUNG Das duale System der beruflichen Bildung in Deutschland ist weltweit ein Vorbild und Erfolgsfaktor für unseren Wirtschaftsstandort.
2767,2767,Die Verbindung von Praxis im Betrieb und Theorie in der Berufsschule bietet jungen Menschen vielfältige Chancen in der Arbeitswelt.
2768,2768,"Zudem trägt sie in Zeiten des demographischen Wandels zur Fachkräftesicherung bei – etwa im Handwerk, in Industrie und Handel sowie in den Freien Berufen."
2769,2769,Wir Freie Demokraten wollen unser erfolgreiches berufliches Bildungssystem daher stärken und fit für die Zukunft machen.
2770,2770,"Wer die berufliche Bildung stärkt, stärkt den Mittelstand."
2771,2771,"Exzellenzinitiative Berufliche Bildung Wir Freie Demokraten fordern eine Exzellenzinitiative Berufliche Bildung, um die Attraktivität und Innovationskraft der beruflichen Ausund Weiterbildung zu stärken."
2772,2772,"Um sich den Herausforderungen der digitalen Arbeitswelt zu stellen, braucht das System der beruflichen Bildung ein Update."
2773,2773,Ein bundesweiter Exzellenzwettbewerb soll die besten Ideen zur Zukunft der beruflichen Bildung mit hochrangigen Auszeichnungen und mehrjährigen Zuschüssen fördern.
2774,2774,Ein Zentrum für digitale Berufsbildung soll berufsbildende Schulen und ausbildende Betriebe in der Konzeption und Umsetzung digitaler Ausbildungsangebote unterstützen.
2775,2775,Schulen der beruflichen Bildung wollen wir um kreative MakerSpaces und offene Werkstätten (FabLabs) erweitern.
2776,2776,Begabtenförderung für Talente der beruflichen Bildung öffnen Wir Freie Demokraten wollen Talenten der beruflichen Bildung den gleichwertigen Zugang zu den Begabtenförderungswerken und zum Deutschlandstipendium ermöglichen.
2777,2777,Neben einer finanziellen Unterstützung ist die Öffnung der ideellen Förderung für Stipendiatinnen und Stipendiaten aus der beruflichen Ausund Weiterbildung von Bedeutung.
2778,2778,Durch eine Öffnung der Förderung schaffen wir attraktive Perspektiven für Talente aus der beruflichen Bildung.
2779,2779,Auch sie sollen künftig von Seminarund Schulungsangeboten profitieren.
2780,2780,So schaffen wir mehr Gleichwertigkeit zwischen akademischer und beruflicher Bildung.
2781,2781,Mehr Flexibilität im System der beruflichen Bildung ermöglichen Wir Freie Demokraten wollen artverwandte Berufe nach Maßgabe der Sozialpartner in Berufsfelder zusammenfassen.
2782,2782,In einer ersten Ausbildungsphase sollen zunächst gemeinsame Kompetenzen erworben werden.
2783,2783,"Berufsübergreifende Kompetenzen schaffen berufliche Mobilität und Selbstbestimmung, ohne spezialisierte Kompetenzen in der Ausbildung zu vernachlässigen."
2784,2784,Sie erhöhen die dauerhafte Beschäftigungsfähigkeit künftiger Fachkräfte.
2785,2785,Das Berufsprinzip mit berufsspezifischen Abschlussprüfungen bleibt dabei erhalten.
2786,2786,Internationaler Austausch in der beruflichen Bildung Wir Freie Demokraten wollen bis 2030 mindestens 20 Prozent aller Auszubildenden eine persönliche Auslandserfahrung ermöglichen.
2787,2787,Zugleich wollen wir europäische Jugendliche bei einer Ausbildung in Deutschland mit einem Programm unterstützen.
2788,2788,In einer globalisierten Arbeitswelt werden sprachliche und interkulturelle Kompetenzen immer wichtiger.
2789,2789,"Analog zum Deutschen Akademischen Austauschdienst (DAAD) braucht es einen Deutschen Beruflichen Austauschdienst, der Auszubildende, Betriebe und Berufsschulen bei Auslandsaufenthalten unterstützt."
2790,2790,Die Programme „Erasmus+“ und „AusbildungWeltweit“ wollen wir ausbauen.
2791,2791,Internationale Wahlund Zusatzqualifikationen sollen in Ausund Fortbildungsordnungen verankert und neue internationale Berufe geschaffen werden.
2792,2792,Zudem müssen die in der Kopenhagener Erklärung vereinbarten Ziele wie die Anerkennung von Qualifikationen innerhalb der EU konsequent umgesetzt werden.
2793,2793,Azubi-Botschafter und Aufstiegs-BAföG Wir Freie Demokraten wollen eine praxisnahe Berufsorientierung mit Azubi-Botschaftern auch an Gymnasien.
2794,2794,Berufsorientierungsangebote und Praktika soll es in enger Kooperation mit der Wirtschaft an allen Schulformen geben.
2795,2795,Flächendeckend wollen wir Jugendberufsagenturen ausbauen.
2796,2796,Das Aufstiegs-BAföG soll Teilzeitfortbildungen und interdisziplinäre Bildungswege besser fördern.
2797,2797,Hybride Angebote und eine bessere Anerkennung bereits erworbener Kompetenzen sollen die Durchlässigkeit zwischen beruflicher und akademischer Bildung erhöhen.
2798,2798,Der öffentliche Dienst muss berufliche Qualifikationen für höhere Karrierewege gleichberechtigt anerkennen.
2799,2799,"Einstieg in die berufliche Ausbildung unterstützen – Zukunftsgarantie schaffen Wir Freie Demokraten fordern eine Zukunftsgarantie für junge Menschen, die keinen Ausbildungsplatz finden können."
2800,2800,Dazu wollen wir das kleinteilige Übergangssystem zwischen Schule und Ausbildung auf ein bundesweites Programm mit regionaler und individueller Ausgestaltung fokussieren sowie regelmäßig evaluieren.
2801,2801,Unsere Zukunftsgarantie steht auf drei Säulen: Erstens wollen wir die Einstiegsqualifizierung reformieren und den Teilnehmenden sozialpädagogisch geschulte Lernprozessbegleiterinnen und -begleiter zur Seite stellen.
2802,2802,"Zweitens wollen wir außerbetriebliche Ausbildungsangebote Das Programm der Freien Demokraten zur Bundestagswahl 2021 18 in Regionen mit einer erheblichen Unterversorgung an Ausbildungsplätzen bedarfsgerecht in enger Abstimmung mit den Sozialpartnern stärken, wobei der Übergang in eine betriebliche Ausbildung stets vorrangiges Ziel bleibt."
2803,2803,"Drittens wollen wir sicherstellen, dass der Zugang zu Praktika für Schülerinnen und Schüler unabhängig von der sozialen Herkunft gewährleistet ist."
2804,2804,Die berufliche Ausbildung selbst wollen wir durchlässiger gestalten.
2805,2805,"Hierzu wollen wir Teilqualifizierungen ausbauen, die Ausbildungsdauer flexibilisieren, digitale Ausbildungsangebote fördern und verstärkt Teilzeitausbildungen ermöglichen."
2806,2806,HOCHSCHULE UND FORSCHUNG Moderne Hochschulen und beste Forschungsbedingungen sind die Grundlage für Innovation und Fortschritt in unserem Land und weltweit.
2807,2807,Sie öffnen neue Chancen für unsere Gesellschaft und für die Bekämpfung globaler Herausforderungen – sei es beim Klimawandel durch die Entwicklung klimafreundlicher Kraftstoffe oder beim Schutz der Gesundheit durch neue Impfstoffe.
2808,2808,"Wir wollen für eine moderne Forschungspolitik sorgen, die Chancen in neuen Technologien sieht und mit Gefahren verantwortungsvoll umgeht."
2809,2809,Gründung einer European Digital University (EDU) Wir Freie Demokraten fordern die Gründung einer European Digital University (EDU).
2810,2810,In vorrangig digitalen Lehrformaten soll diese Dachorganisation in europäischer Trägerschaft Menschen in ganz Europa einen ortsunabhängigen Zugang zu den besten Lehrangeboten ermöglichen.
2811,2811,"Eine solche EDU soll die verbleibenden Grenzen der Bildungsmobilität überwinden und Menschen unabhängig von ihrer persönlichen Lebenssituation, ihrer sozialen und geographischen Lage die Teilnahme an weltbester Lehre und akademischer Weiterbildung ermöglichen."
2812,2812,Als einzigartige Plattform für Lehrende und Lernende soll die EDU die digitalen E-Learning-Angebote der beteiligten staatlichen und privaten Hochschulen aller EU- Mitgliedstaaten zusammenfassen und über die Grenzen der EU hinaus bekannt machen.
2813,2813,Elternunabhängiges Baukasten-BAföG Wir Freie Demokraten wollen ein elternunabhängiges Baukasten-BAföG einführen.
2814,2814,Die freie Wahl des Studiums darf nicht länger von der Unterstützung der Eltern abhängen.
2815,2815,Studierende sollen analog zum bisherigen Kindergeld beziehungsweise Kinderfreibetrag der Eltern einen monatlichen Sockelbetrag von 200 Euro erhalten.
2816,2816,Weitere 200 Euro sollen bei ehrenamtlichem Engagement oder Nebentätigkeiten als Zuschuss gewährt werden.
2817,2817,"Darüber hinaus soll ein monatlich anpassbares, zinsfreies und erst bei gutem Einkommen rückzahlbares Darlehen die notwendige finanzielle Flexibilität sichern."
2818,2818,Die Förderhöchstdauer soll künftig die Regelstudienzeit plus zwei Semester umfassen.
2819,2819,Studienfachwechsel sollen keinen Einfluss auf die Gesamtförderdauer haben.
2820,2820,Höchstaltersgrenzen werden aufgehoben und Zuverdienstgrenzen werden angehoben.
2821,2821,Die Beantragung und Verwaltung des BAföG wollen wir vollständig digitalisieren.
2822,2822,Qualitätsoffensive für die Hochschullehre Wir Freie Demokraten fordern eine Qualitätsoffensive für die Hochschullehre.
2823,2823,Mittelzuweisungen des Bundes sollen künftig auch auf Basis qualitätsorientierter Kriterien erfolgen.
2824,2824,"Eine bundesweite Beratung soll Hochschulen und Lehrende bei didaktischen, technischen, datenschutzund urheberrechtlichen Fragen zu digitaler Lehre unterstützen."
2825,2825,"Das starre Kapazitätsrecht, das die Zahl der bereitgestellten Studienplätze regelt, wollen wir grundlegend reformieren, um Hochschulen mehr Investitionen in digitale Lehrangebote, bessere Betreuungsquoten sowie berufsund lebensbegleitende Studienmodule zu ermöglichen."
2826,2826,Alle Förderprogramme des Bundes für die Verbesserung der Hochschullehre wie auch zur Forschungsfinanzierung sollen den Hochschulen grundsätzlich unabhängig ihrer Trägerschaft offenstehen.
2827,2827,Ausweitung des Erfolgsprogramms Erasmus+ Wir Freie Demokraten wollen das Erfolgsprogramm „Erasmus+“ weiterentwickeln.
2828,2828,Die interkulturelle Verständigung ist das beste Mittel gegen Populismus und nationale Engstirnigkeit.
2829,2829,"Wir wollen Großbritannien, der Schweiz, den Beitrittskandidaten, den Staaten der Östlichen Partnerschaft und den Staaten der Europäischen Nachbarschaftspolitik den Status eines Programmlands anbieten."
2830,2830,Auch Schülerinnen und Schüler sollen von „Erasmus+“ profitieren und unabhängig vom Einkommen der Eltern sechs Monate der Schulzeit im europäischen Ausland absolvieren können.
2831,2831,Die Vergleichbarkeit und gegenseitige Anerkennung von Zeugnissen und Abschlüssen wollen wir verbessern.
2832,2832,Zudem wollen wir ein Erasmus für Lehrkräfte etablieren.
2833,2833,Wissenschaftsfreiheit verteidigen Wir Freie Demokraten verteidigen die Freiheit von Forschung und Lehre.
2834,2834,Wissenschaft lebt von einer offenen Debattenkultur.
2835,2835,Gesetzliche Zivilklauseln lehnen wir ab.
2836,2836,Das Ausgrenzen anderer Meinungen (Cancel Culture) widerspricht dem Verfassungsgrundsatz der Freiheit von Forschung und Lehre.
2837,2837,Innerhalb der Grenzen des Grundgesetzes müssen auch schwer erträgliche Meinungen geäußert werden können.
2838,2838,Deshalb wollen wir wissenschaftseigene Mechanismen der ethischen Selbstkontrolle stärken.
2839,2839,Die politische Einflussnahme der chinesischen Regierung auf die Arbeit der Konfuzius-Institute soll aufgearbeitet und staatliche Co-Finanzierungen der Institute sollen beendet werden.
2840,2840,"Gemeinsam mit den Ländern, Hochschulen und Wissenschaftseinrichtungen wollen wir eine Nationale Strategie für Cybersicherheit in der Wissenschaft auf den Weg bringen."
2841,2841,"Das Programm der Freien Demokraten zur Bundestagswahl 2021 19 Diversität in der Wissenschaft Wir Freie Demokraten wollen in der Wissenschaft für mehr Diversität sorgen, denn Forschung lebt auch vom Perspektivwechsel."
2842,2842,"Doch leider zahlen die außeruniversitären Forschungsorganisationen immer noch lieber die Ausgleichsabgabe, anstatt fünf Prozent der Arbeitsplätze mit Menschen mit Behinderungen zu besetzen."
2843,2843,Leider ist der Anteil von Frauen insbesondere in Führungspositionen und vor allem in MINT- Fächern nach wie vor deutlich zu gering.
2844,2844,Wir möchten bessere Rahmenbedingungen an Hochschulen für Wissenschaftskarrieren schaffen.
